#Touchstone format,DB
#frequency unit,GHz
#number of frequencies,1
#number of ports,2
#S-port 1,net1,not renormalized
#S-port 2,net2,not renormalized
#prior iterations pre-pended by #
#Frequency(GHz),dB(S(1;1)),deg(S(1;1)),dB(S(2;1)),deg(S(2;1)),dB(S(1;2)),deg(S(1;2)),dB(S(2;2)),deg(S(2;2))
#9,-76.0919485280028,-110.720247590861,4.93875146517198e-07,-20.7562018898338,4.93875146517198e-07,-20.7562018898338,-76.0919485401219,-110.720241008389
#9,-79.9152610282246,-146.885486212057,4.05054319457968e-07,-20.7546825813024,4.05054319457968e-07,-20.7546825813024,-79.9136313842354,-74.539544434961
#9,-104.055062206086,-113.761093244422,1.02798433660746e-07,-20.7531996793286,1.02798433660746e-07,-20.7531996793286,-104.031553930159,-107.521293388633
#9,-110.057942154851,-77.7051066830557,1.3995780845109e-07,-20.7530826185668,1.3995780845109e-07,-20.7530826185668,-110.094758270808,-143.145078288664
#9,-122.823767820511,73.0865784114127,3.82852506862992e-08,-20.7530103695473,3.82852506862992e-08,-20.7530103695473,-122.818366150498,64.673479784776
#9,-122.96685499474,70.6925186086041,3.82789439846958e-08,-20.7530121305934,3.82789439846958e-08,-20.7530121305934,-122.966071605942,67.0544071992874
#9,-123.047603666781,72.2143356020232,3.82703460410419e-08,-20.7530132588069,3.82703460410419e-08,-20.7530132588069,-123.043787035946,65.5262838399884
#9,-123.18087925135,73.9197072211256,3.82645542903033e-08,-20.7530145141865,3.82645542903033e-08,-20.7530145141865,-123.173546216133,63.8106348548616
#9,-131.210045746547,149.317529735126,2.67293752545713e-08,-20.7530446723971,2.67293752545713e-08,-20.7530446723971,-131.014316038865,-11.0594502270122
#9,-127.981326734823,45.3502601323648,2.50617174839142e-08,-20.7530364579633,2.50617174839142e-08,-20.7530364579633,-128.031572679417,92.3411436763497
#9,-143.125513462539,59.9516113759223,1.78126172105829e-08,-20.7530553506479,1.78126172105829e-08,-20.7530553506479,-143.155066221205,75.1990802573712
#9,-145.435069932934,48.4572911183362,1.77631896420585e-08,-20.7530562045034,1.77631896420585e-08,-20.7530562045034,-145.599958631992,85.7799295238656
#9,-143.370885944381,-78.438567344063,1.12038207249161e-08,-20.753061609879,1.12038207249161e-08,-20.753061609879,-143.538951762539,-141.183452186462
#9,-146.142651720409,-121.191860313214,5.36696837075407e-09,-20.7530602258605,5.36696837075407e-09,-20.7530602258605,-146.138031665683,-98.8714610582896
#9,-146.374743785375,-105.326951257175,2.90088988488075e-11,-20.7530599106271,2.90088988488075e-11,-20.7530599106271,-146.371930857977,-116.182707499572
#9,-154.378120067955,-106.168171606743,6.7992801011473e-11,-20.7530583762705,6.7992801011473e-11,-20.7530583762705,-154.377537408591,-115.293303698848
#9,-162.224780209025,-102.209234038917,2.16722954832915e-11,-20.7530578281411,2.16722954832915e-11,-20.7530578281411,-162.225090382512,-119.261777556493
#9,-162.219422512498,-106.87967065085,2.05613902418248e-11,-20.7530578443621,2.05613902418248e-11,-20.7530578443621,-162.218351873334,-114.593173725627
#9,-164.270637747051,-105.883264976592,1.76606932224389e-11,-20.7530577512766,1.76606932224389e-11,-20.7530577512766,-164.268975667364,-115.584346875727
9,-167.844707053134,-105.206058419013,9.0357483615996e-12,-20.753057669378,9.0357483615996e-12,-20.753057669378,-167.845252020444,-116.276190901786
