#Touchstone format,DB
#frequency unit,GHz
#number of frequencies,1
#number of ports,4
#S-port 1,comm_in,not renormalized
#S-port 2,diff_in,not renormalized
#S-port 3,comm_out,not renormalized
#S-port 4,diff_out,not renormalized
#prior iterations pre-pended by #
#Frequency(GHz),dB(S(1;1)),deg(S(1;1)),dB(S(2;1)),deg(S(2;1)),dB(S(3;1)),deg(S(3;1)),dB(S(4;1)),deg(S(4;1)),dB(S(1;2)),deg(S(1;2)),dB(S(2;2)),deg(S(2;2)),dB(S(3;2)),deg(S(3;2)),dB(S(4;2)),deg(S(4;2)),dB(S(1;3)),deg(S(1;3)),dB(S(2;3)),deg(S(2;3)),dB(S(3;3)),deg(S(3;3)),dB(S(4;3)),deg(S(4;3)),dB(S(1;4)),deg(S(1;4)),dB(S(2;4)),deg(S(2;4)),dB(S(3;4)),deg(S(3;4)),dB(S(4;4)),deg(S(4;4))
#10,-49.3750587764651,-1.31791067731652,-78.630445706259,51.8320912078322,-0.0455865879973196,-43.6871454218272,-83.8147465681393,32.9319218155072,-78.630445706259,51.8320912078322,-48.214907515646,3.42881405023933,-80.7279056308253,13.8834331648682,-0.0517483614188189,-43.7189305904691,-0.0455865879973196,-43.6871454218272,-80.7279056308253,13.8834331648682,-47.5172607423499,-6.61186001368124,-78.1502702177393,-162.978333111051,-83.8147465681393,32.9319218155072,-0.0517483614188189,-43.7189305904691,-78.1502702177393,-162.978333111051,-46.6701571137565,-1.30773367481893
#10,-46.9489310132318,17.3273737851501,-56.6660296791361,66.7968915239981,-0.044322281319117,-43.6675472496806,-69.0082423118895,18.5831263635692,-56.6660296791361,66.7968915239981,-45.687531523576,17.1761362784065,-69.0961654768408,27.2746673098886,-0.0504553547218727,-43.6987366428502,-0.044322281319117,-43.6675472496806,-69.0961654768408,27.2746673098886,-45.1750576683703,7.13362714932322,-57.9284012245333,31.8099384446522,-69.0082423118895,18.5831263635692,-0.0504553547218727,-43.6987366428502,-57.9284012245333,31.8099384446522,-44.5925249728384,11.9598286017413
10,-43.4878029432244,30.9692879174863,-60.8201624045648,70.5171938003021,-0.0426026008951485,-43.6460307973231,-71.8870939773161,26.3997870798003,-60.8201624045648,70.5171938003021,-39.9785387253676,36.9222100116564,-71.2334345701333,26.6423147899597,-0.0465725295213428,-43.6545276290989,-0.0426026008951485,-43.6460307973231,-71.2334345701333,26.6423147899597,-42.3198222515244,19.1421042907519,-62.7007661732342,25.0581906274336,-71.8870939773161,26.3997870798003,-0.0465725295213428,-43.6545276290989,-62.7007661732342,25.0581906274336,-39.3431047221352,28.3010658050866
