#Frequency(GHz),dB(S(1;1)),deg(S(1;1)),dB(S(2;1)),deg(S(2;1)),dB(S(3;1)),deg(S(3;1)),dB(S(1;2)),deg(S(1;2)),dB(S(2;2)),deg(S(2;2)),dB(S(3;2)),deg(S(3;2)),dB(S(1;3)),deg(S(1;3)),dB(S(2;3)),deg(S(2;3)),dB(S(3;3)),deg(S(3;3))
10,-17.295832916485,-23.3748270840598,-3.0920740573849,-78.0975496061179,-3.0920238293896,101.906614322431,-3.09202442200994,-78.0975345963401,-6.45448191071099,-59.947088160912,-5.4806321109615,-74.1369952428126,-3.09198305671002,101.906608226477,-5.48064096840387,-74.137016373871,-6.4545831198446,-59.9386802149279
