#./WR90/straight/straight.proj 12
# name,status,frequency,portOut,portIn,testVariable,testFunction,[equal:expectedValue,]foundValue,[equal:error,tolerance | lessthan:threshold | greaterthan:threshold
straight_2_7_result,pass,9999999999,2,1,argS(deg),equal,172.884555839391,172.88460790244,3.01143434961673e-07,1e-05,
straight_3_20_result,pass,11000000000,1,2,magS(dB),lessthan,-1.11309551915738e-08,0,
straight_3_20a_result,pass,11000000000,1,2,magS(dB),greaterthan,-1.11309551915738e-08,-1e-05,
straight_3_10a_result,pass,11000000000,2,1,magS(dB),greaterthan,-1.11309551915738e-08,-1e-05,
straight_3_10_result,pass,11000000000,2,1,magS(dB),lessthan,-1.11309551915738e-08,0,
straight_2_16_result,pass,9999999999,1,2,magS(dB),lessthan,-5.78339197556436e-09,0,
straight_2_16a_result,pass,9999999999,1,2,magS(dB),greaterthan,-5.78339197556436e-09,-1e-05,
straight_2_6a_result,pass,9999999999,2,1,magS(dB),greaterthan,-5.78339197556436e-09,-1e-05,
straight_2_6_result,pass,9999999999,2,1,magS(dB),lessthan,-5.78339197556436e-09,0,
straight_1_12a_result,pass,9000000000,1,2,magS(dB),lessthan,-2.7427806825575e-09,0,
straight_1_12_result,pass,9000000000,1,2,magS(dB),greaterthan,-2.7427806825575e-09,-1e-06,
straight_1_2_result,pass,9000000000,2,1,magS(dB),greaterthan,-2.7427806825575e-09,-1e-06,
straight_1_2a_result,pass,9000000000,2,1,magS(dB),lessthan,-2.7427806825575e-09,0,
#./WR90/straight-rotated-xyz/straight-rotated.proj 12
# name,status,frequency,portOut,portIn,testVariable,testFunction,[equal:expectedValue,]foundValue,[equal:error,tolerance | lessthan:threshold | greaterthan:threshold
straight_1_0_result,pass,9000000000,1,1,magS(dB),lessthan,-130.788773744922,-110,
straight_1_14_result,pass,9000000000,2,2,magS(dB),lessthan,-130.788708970639,-110,
straight_2_4_result,pass,9999999999,1,1,magS(dB),lessthan,-120.491811809445,-110,
straight_2_18_result,pass,9999999999,2,2,magS(dB),lessthan,-120.491789884574,-110,
straight_3_22_result,pass,11000000000,2,2,magS(dB),lessthan,-111.73270415281,-110,
straight_3_8_result,pass,11000000000,1,1,magS(dB),lessthan,-111.732704136724,-110,
straight_3_21_result,pass,11000000000,1,2,argS(deg),equal,18.9349879099391,18.9351218405494,7.07318171719399e-06,1e-05,
straight_3_11_result,pass,11000000000,2,1,argS(deg),equal,18.9349879099391,18.9351218405494,7.07318171719399e-06,1e-05,
straight_1_3_result,pass,9000000000,2,1,argS(deg),equal,-20.753057470156,-20.7530380525374,9.35650982064943e-07,1e-05,
straight_1_13_result,pass,9000000000,1,2,argS(deg),equal,-20.753057470156,-20.7530380525374,9.35650982064943e-07,1e-05,
straight_2_17_result,pass,9999999999,1,2,argS(deg),equal,172.884555839391,172.884613644748,3.34358131109664e-07,1e-05,
straight_2_7_result,pass,9999999999,2,1,argS(deg),equal,172.884555839391,172.884613644748,3.34358131109664e-07,1e-05,
straight_3_20_result,pass,11000000000,1,2,magS(dB),lessthan,-1.36749523063581e-08,0,
straight_3_20a_result,pass,11000000000,1,2,magS(dB),greaterthan,-1.36749523063581e-08,-1e-05,
straight_3_10a_result,pass,11000000000,2,1,magS(dB),greaterthan,-1.36749523063581e-08,-1e-05,
straight_3_10_result,pass,11000000000,2,1,magS(dB),lessthan,-1.36749523063581e-08,0,
straight_2_16_result,pass,9999999999,1,2,magS(dB),lessthan,-7.21187628967994e-09,0,
straight_2_16a_result,pass,9999999999,1,2,magS(dB),greaterthan,-7.21187628967994e-09,-1e-05,
straight_2_6a_result,pass,9999999999,2,1,magS(dB),greaterthan,-7.21187628967994e-09,-1e-05,
straight_2_6_result,pass,9999999999,2,1,magS(dB),lessthan,-7.21187628967994e-09,0,
straight_1_12a_result,pass,9000000000,1,2,magS(dB),lessthan,-3.4910226150015e-09,0,
straight_1_12_result,pass,9000000000,1,2,magS(dB),greaterthan,-3.4910226150015e-09,-1e-06,
straight_1_2_result,pass,9000000000,2,1,magS(dB),greaterthan,-3.4910226150015e-09,-1e-06,
straight_1_2a_result,pass,9000000000,2,1,magS(dB),lessthan,-3.4910226150015e-09,0,
#./WR90/shorted/shorted.proj 12
# name,status,frequency,portOut,portIn,testVariable,testFunction,[equal:expectedValue,]foundValue,[equal:error,tolerance | lessthan:threshold | greaterthan:threshold
shorted_2_3_result,pass,9999999999,1,1,argS(deg),equal,-7.11544416060951,-7.11533302274194,1.56192452729052e-05,2e-05,
shorted_3_5_result,pass,11000000000,1,1,argS(deg),equal,-161.065012090061,-161.065024976613,8.00083880308962e-08,1e-07,
shorted_1_1_result,pass,9000000000,1,1,argS(deg),equal,159.246942529844,159.246945385342,1.79312578999375e-08,1e-07,
shorted_1_0a_result,pass,9000000000,1,1,magS(dB),greaterthan,2.85440930099768e-13,-1e-12,
shorted_1_0_result,pass,9000000000,1,1,magS(dB),lessthan,2.85440930099768e-13,1e-12,
shorted_3_4a_result,pass,11000000000,1,1,magS(dB),greaterthan,1.92865493310657e-15,-1e-12,
shorted_3_4_result,pass,11000000000,1,1,magS(dB),lessthan,1.92865493310657e-15,1e-12,
shorted_2_2_result,pass,9999999999,1,1,magS(dB),lessthan,-9.64327466553287e-16,1e-12,
shorted_2_2a_result,pass,9999999999,1,1,magS(dB),greaterthan,-9.64327466553287e-16,-1e-12,
#./WR90/opened/opened.proj 12
# name,status,frequency,portOut,portIn,testVariable,testFunction,[equal:expectedValue,]foundValue,[equal:error,tolerance | lessthan:threshold | greaterthan:threshold
opened_3_5_result,pass,11000000000,1,1,argS(deg),equal,18.9349879099391,18.9352667601625,1.47267177948737e-05,5e-05,
opened_1_1_result,pass,9000000000,1,1,argS(deg),equal,-20.753057470156,-20.7530218625543,1.71577618160321e-06,5e-06,
