#Touchstone format,MA
#frequency unit,GHz
#number of frequencies,162
#number of ports,2
#S-port 1,net1,not renormalized
#S-port 2,net2,not renormalized
#prior iterations pre-pended by #
#Frequency(GHz),mag(S(1;1)),deg(S(1;1)),mag(S(2;1)),deg(S(2;1)),mag(S(1;2)),deg(S(1;2)),mag(S(2;2)),deg(S(2;2))
29,0.174218264244472,-117.090994135663,0.984708336135172,152.960717178991,0.984708336135172,152.960717178991,0.17421626932829,-116.976404009984
30,0.180406157380331,-124.360226000835,0.983593572017329,145.687873872923,0.983593572017329,145.687873872923,0.180404295002264,-124.25098691975
31,0.186598076114936,-131.642001079499,0.982437805749353,138.40228273277,0.982437805749353,138.40228273277,0.186596393754128,-131.538685861196
32,0.192791565739323,-138.93668917138,0.981241297940865,131.103650737108,0.981241297940865,131.103650737108,0.192790110277699,-138.839744744208
33,0.198983954348305,-146.244645907738,0.980004411375766,123.791694919332,0.980004411375766,123.791694919332,0.198982771007073,-146.154398656785
34,0.205172369528515,-153.56621248831,0.978727615158923,116.466142008036,0.978727615158923,116.466142008036,0.205171500792856,-153.482874411183
35,0.211353759092265,-160.901715533739,0.977411487379715,109.126728004167,0.977411487379715,109.126728004167,0.211353243611483,-160.825391146731
36,0.217524915754444,-168.251467056073,0.976056716101809,101.773197702734,0.976056716101809,101.773197702734,0.217524787280765,-168.182160983052
37,0.22368250561719,-175.615764542302,0.974664098499644,94.4053041711884,0.974664098499644,94.4053041711884,0.223682791970792,-175.553389695431
38,0.229823100152586,177.005108841921,0.973234538019552,87.0228081975919,0.973234538019552,87.0228081975919,0.229823822258826,177.060722602013
39,0.235943211343951,169.610883948653,0.971769039456887,79.6254777237877,0.971769039456887,79.6254777237877,0.235944382358178,169.659980779241
40,0.242039329551556,162.201305243666,0.970268701884979,72.2130872805857,0.970268701884979,72.2130872805857,0.242040954103402,162.244194048783
41,0.248107963568685,154.776130324134,0.968734709434104,64.7854174433713,0.968734709434104,64.7854174433713,0.248110037137651,154.813175372639
42,0.254145682263677,147.335129380516,0.967168319960631,57.3422543276806,0.967168319960631,57.3422543276806,0.254148190727937,147.366740932296
43,0.260149157152723,139.878084609617,0.965570851697894,49.8833891445788,0.965570851697894,49.8833891445788,0.260152076510972,139.904709692523
44,0.266115205165426,132.404789617332,0.963943668055039,42.4086178364514,0.963943668055039,42.4086178364514,0.266118501465981,132.426903064064
45,0.272040830834672,124.915048822501,0.962288160781465,34.9177408121252,0.962288160781465,34.9177408121252,0.272044460319056,124.933144689521
46,0.277923267104965,117.408676891264,0.960605731764099,27.410562800172,0.960605731764099,27.410562800172,0.277927176580674,117.423260361624
47,0.283760013947342,109.885498225,0.958897773795203,19.8868928377341,0.958897773795203,19.8868928377341,0.283764141392892,109.897078091532
48,0.28954887393789,102.345346520409,0.957165650692076,12.3465444079442,0.957165650692076,12.3465444079442,0.289553149339827,102.354428332395
49,0.295287984010259,94.7880644269592,0.955410677185647,4.78933573854753,0.955410677185647,4.78933573854753,0.295292330434645,94.7951443662327
50,0.300975842587191,87.2135033158786,0.95363409904708,-2.78490973012866,0.95363409904708,-2.78490973012866,0.300980177466748,87.2190628581561
51,0.306611331363666,79.6215231777824,0.951837073934441,-10.376362704587,0.951837073934441,-10.376362704587,0.306615567986249,79.6260245767986
52,0.312193731073281,72.0119926582486,0.950020653455976,-17.9851872248009,0.950020653455976,-17.9851872248009,0.31219778025191,72.0158752756471
53,0.317722730648696,64.384789243103,0.948185766960001,-25.6115396820176,0.948185766960001,-25.6115396820176,0.317726502539185,64.3884667275825
54,0.323198429270681,56.7397995921684,0.946333207546331,-33.2555676798629,0.946333207546331,-33.2555676798629,0.323201835303682,56.7436578989157
55,0.328621330936483,49.0769200239009,0.944463620758201,-40.9174087500248,0.944463620758201,-40.9174087500248,0.328624285828125,49.0813162490854
56,0.333992331271192,41.3960571475638,0.942577496408733,-48.597188944847,0.942577496408733,-48.597188944847,0.333994755059727,41.4013191281598
57,0.339312696460209,33.6971286279535,0.940675163915246,-56.2950213291895,0.940675163915246,-56.2950213291895,0.339314516533095,33.7035552576071
58,0.344584034323505,25.9800640758436,0.938756791478685,-64.0110044008752,0.938756791478685,-64.0110044008752,0.344585187371873,25.9879262584332
59,0.349808257701441,18.2448060434205,0.936822389364227,-71.7452204709712,0.936822389364227,-71.7452204709712,0.349808691563742,18.254348199759
60,0.354987540494009,10.49131110126,0.934871817461809,-79.4977340409523,0.934871817461809,-79.4977340409523,0.35498721583192,10.5027531366867
61,0.360124266852624,2.71955097680458,0.932904797217116,-87.2685902145012,0.932904797217116,-87.2685902145012,0.360123158606875,2.73309059536664
62,0.365220974192705,-5.07048627884953,0.93092092793121,-95.0578131807208,0.93092092793121,-95.0578131807208,0.365219072787955,-5.05467099709115
63,0.370280290872992,-12.878795125817,0.928919707323222,-102.865404823036,0.928919707323222,-102.865404823036,0.370277603103432,-12.860543063676
64,0.37530486951843,-20.7053514027121,0.926900556154687,-110.691343474364,0.926900556154687,-110.691343474364,0.375301419109964,-20.6845156983242
65,0.380297317152888,-28.5501112693155,0.924862846601739,-118.535582881603,0.924862846601739,-118.535582881603,0.380293144947888,-28.5265567342303
66,0.385260123402252,-36.4130102559416,0.922805933969774,-126.398051406398,0.922805933969774,-126.398051406398,0.385255287159583,-36.3866110093357
67,0.390195588172282,-44.2939624606085,0.920729191234956,-134.278651504401,0.920729191234956,-134.278651504401,0.390190161964964,-44.2645998856821
68,0.395105750280765,-52.1928599353304,0.918632045812976,-142.177259516992,0.918632045812976,-142.177259516992,0.395099823490634,-52.1604210454492
69,0.399992318587426,-60.1095722948314,0.9165140178579,-150.093725805362,0.9165140178579,-150.093725805362,0.399985994504278,-60.0739485905394
70,0.404856607200866,-68.0439465897783,0.914374759322506,-158.027875252434,0.914374759322506,-158.027875252434,0.404850001242488,-68.0050334621226
71,0.409699476316659,-75.9958074755759,0.912214092943911,-165.97950815199,0.912214092943911,-165.97950815199,0.409692713897472,-75.9535041981817
72,0.414521280166323,-83.9649577010514,0.910032050273252,-173.948401495001,0.910032050273252,-173.948401495001,0.414514494284871,-83.9191680362679
73,0.419321823623194,-91.9511789678861,0.907828907792736,178.06568933597,0.907828907792736,178.06568933597,0.419315152121216,-91.9018123659074
74,0.424100328514909,-99.9542331334507,0.905605220234439,170.06302847831,0.905605220234439,170.06302847831,0.424093911198544,-99.9012065273342
75,0.428855410985143,-107.973863815347,0.90336185010399,162.043897109413,0.90336185010399,162.043897109413,0.428849386568488,-107.917103945149
76,0.433585070647363,-116.009798368968,0.901099992532954,154.008590604039,0.901099992532954,154.008590604039,0.433579573630423,-115.949244578581
77,0.438286692231053,-124.061750243215,0.898821194581147,145.957415358134,0.898821194581147,145.957415358134,0.438281849763912,-123.997357662212
78,0.442957060009712,-132.129421686475,0.896527368226802,137.890685323682,0.896527368226802,137.890685323682,0.442952988876162,-132.061164701212
79,0.447592385248606,-140.212506782168,0.894220796312464,129.808718301296,0.894220796312464,129.808718301296,0.447589188922418,-140.140382676624
80,0.45218834616101,-148.310694758674,0.891904130966118,121.711832058925,0.891904130966118,121.711832058925,0.452186112158663,-148.234727411094
81,0.456740140084687,-156.423673529305,0.88958038402443,113.600340339199,0.88958038402443,113.600340339199,0.456738937576923,-156.343917032703
82,0.461242546871269,-164.551133392374,0.887252909268608,105.47454883629,0.887252909268608,105.47454883629,0.461242424657997,-164.467675471443
83,0.465690002409313,-172.692770817992,0.884925376427494,97.3347512238002,0.884925376427494,97.3347512238002,0.465690987310097,-172.605735916535
84,0.470076680895927,179.15170776116,0.882601737106125,89.1812253209855,0.882601737106125,89.1812253209855,0.470078776601761,179.242155842484
85,0.47439658425704,170.982582242075,0.880286183027218,81.014229486458,0.880286183027218,81.014229486458,0.474399770680086,171.076238270047
86,0.478643636940593,162.80011531914,0.877983097174397,72.8339993282699,0.877983097174397,72.8339993282699,0.478647870086318,162.896731211359
87,0.482811784188292,154.604549216475,0.875696998639553,64.6407448165819,0.875696998639553,64.6407448165819,0.482816996566271,154.703833369964
88,0.486895091814021,146.396102775725,0.873432482165859,56.4346478800074,0.873432482165859,56.4346478800074,0.486901193386696,146.497720207347
89,0.490887845486992,138.174968980633,0.871194153562247,48.2158605583864,0.871194153562247,48.2158605583864,0.490894725139824,138.278542329403
90,0.494784647529011,129.94131299378,0.868986562315599,39.9845037746954,0.868986562315599,39.9845037746954,0.494792175046266,130.046424415303
91,0.498580509329212,121.69527076856,0.86681413283357,31.7406667756536,0.86681413283357,31.7406667756536,0.498588537836148,121.801464731931
92,0.502270937538354,113.436948285657,0.864681095857997,23.4844072759632,0.864681095857997,23.4844072759632,0.502279306364597,113.543735264718
93,0.505852012419494,105.16642145216,0.862591421604433,15.2157523253435,0.862591421604433,15.2157523253435,0.505860550299972,105.27328247832
94,0.50932045670976,96.8837366713873,0.860548756239303,6.93469989563474,0.860548756239303,6.93469989563474,0.509328985344871,96.9901287069407
95,0.512673693875386,88.5889120998901,0.858556363182941,-1.35877882315621,0.858556363182941,-1.35877882315621,0.512682031659684,88.6942741551792
96,0.515909894405447,80.2819395580599,0.856617070761405,-9.66473646165614,0.856617070761405,-9.66473646165614,0.515917860337947,80.3856994741746
97,0.519028009345494,71.962787069765,0.85473322752348,-17.9832458938439,0.85473322752348,-17.9832458938439,0.519035427006138,72.0643688615709
98,0.522027790298963,63.6314019757145,0.852906666438038,-26.3143961177899,0.852906666438038,-26.3143961177899,0.522034491812425,63.7302336189789
99,0.524909795392334,55.2877145558276,0.851138678993381,-34.658287680399,0.851138678993381,-34.658287680399,0.524915625300054,55.3832360856646
100,0.527675380902718,46.9316420797277,0.849430000015485,-43.0150277478695,0.849430000015485,-43.0150277478695,0.527680199852119,47.0233138567812
101,0.530326678458366,38.5630931958561,0.847780803791226,-51.3847249332664,0.847780803791226,-51.3847249332664,0.530330366635415,38.6504041855468
102,0.532866557941494,30.1819725585511,0.846190711843424,-59.7674840023933,0.846190711843424,-59.7674840023933,0.532869018162786,30.2644484600995
103,0.535298576438607,21.7881855886212,0.844658812444119,-68.1634005833172,0.844658812444119,-68.1634005833172,0.535299736833875,21.8653966459528
104,0.537626913803383,13.381643257529,0.843183691698855,-76.5725560087671,0.843183691698855,-76.5725560087671,0.537626730017733,13.453211580617
105,0.539856295631803,4.96226678434514,0.841763475773494,-84.9950124188892,0.841763475773494,-84.9950124188892,0.539854752489552,5.02787301189529
106,0.541991904676934,-3.47000786195204,0.840395883580703,-93.4308082474725,0.840395883580703,-93.4308082474725,0.541989017253794,-3.41061872362033
107,0.544039281964319,-11.9152257611415,0.83907828900919,-101.879954208607,0.83907828900919,-101.879954208607,0.544035096029236,-11.8622394786975
108,0.546004219120084,-20.3734092403598,0.837807791548717,-110.342429890564,0.837807791548717,-110.342429890564,0.545998810909589,-20.3269386151494
109,0.54789264362931,-28.8445545648019,0.836581293965356,-118.818181050398,0.836581293965356,-118.818181050398,0.547886118943485,-28.8046369382108
110,0.549710498991853,-37.3286292030626,0.835395585505741,-127.307117689498,0.835395585505741,-127.307117689498,0.549702991599664,-37.2952253060596
111,0.551463621914187,-45.8255697402771,0.834247428961905,-135.809112972855,0.834247428961905,-135.809112972855,0.551455291281492,-45.7985639580582
112,0.553157618864303,-54.3352804987239,0.833133649813895,-144.324003036191,0.833133649813895,-144.324003036191,0.553148647224888,-54.3144825898815
113,0.554797744426979,-62.8576329164543,0.832051225598367,-152.851587708908,0.832051225598367,-152.851587708908,0.554788333238667,-62.8427811919641
114,0.5563887839823,-71.3924657175274,0.830997373600009,-161.391632157775,0.830997373600009,-161.391632157775,0.556379149822078,-71.3832316443642
115,0.557934943238071,-79.9395858962964,0.829969634979651,-169.943869438913,0.829969634979651,-169.943869438913,0.55792531320892,-79.9355800528068
116,0.559439747089765,-88.4987705213227,0.828965953485782,-178.508003925657,0.828965953485782,-178.508003925657,0.559430353823674,-88.4995497935648
117,0.560905950153888,-97.0697693521691,0.827984746975039,172.916284439579,0.827984746975039,172.916284439579,0.560897026517471,-97.0748452192156
118,0.562335461111182,-105.652308241945,0.827024970107976,164.329335139023,0.827024970107976,164.329335139023,0.562327234721857,-105.661155968427
119,0.563729282709529,-114.246093286243,0.826086166727502,155.731501405747,0.826086166727502,155.731501405747,0.563721970393606,-114.258161807967
120,0.5650874689363,-122.850815660367,0.825168510638333,147.123143984401,0.825168510638333,147.123143984401,0.565081271253368,-122.865537926164
121,0.566409100440064,-131.466157070054,0.824272833736678,138.504624442781,0.824272833736678,138.504624442781,0.566404196420972,-131.482960587664
122,0.567692278841081,-140.091795724965,0.82340064069766,129.876298162357,0.82340064069766,129.876298162357,0.567688821067484,-140.110113050168
123,0.568934140066632,-148.727412729254,0.822554109723276,121.23850714528,0.822554109723276,121.23850714528,0.568932250232541,-148.746691637805
124,0.570130886358381,-157.372698768029,0.821736079152496,112.591572782732,0.821736079152496,112.591572782732,0.570130651434998,-157.392411860794
125,0.571277836087403,-166.027360958622,0.820950020069679,103.935788733668,0.820950020069679,103.935788733668,0.57127930521382,-166.047014465269
126,0.572369490064701,-174.691129724524,0.820199995368396,95.2714140637482,0.820199995368396,95.2714140637482,0.572372672253345,-174.710271298981
127,0.573399612586458,176.636234454416,0.81949060605763,86.5986667924879,0.81949060605763,86.5986667924879,0.573404475330804,176.618009124733
128,0.574361325094832,167.954934564738,0.818826925923291,77.9177179899565,0.818826925923291,77.9177179899565,0.574367793934345,167.937976475356
129,0.575247210033765,159.26513100089,0.818214425951172,69.2286865556216,0.818214425951172,69.2286865556216,0.575255169111042,159.249733973382
130,0.576049422247658,150.566936064299,0.817658890200581,60.5316347969416,0.817658890200581,60.5316347969416,0.576058715867717,150.55333437422
131,0.576759805128338,141.860409147209,0.81716632505377,51.8265649099761,0.81716632505377,51.8265649099761,0.576770240305824,141.848776653392
132,0.577370008645769,133.145552710192,0.816742863972048,43.1134164412251,0.816742863972048,43.1134164412251,0.577381358595076,133.136003460156
133,0.577871606394997,124.422309142584,0.816394670042138,34.39206478829,0.816394670042138,34.39206478829,0.577883614906042,124.414899390745
134,0.578256208854991,115.690558569869,0.816127838692259,25.6623207675312,0.816127838692259,25.6623207675312,0.578268595466678,115.685290108551
135,0.578515570172831,106.950117642453,0.815948303021898,16.9239312503201,0.815948303021898,16.9239312503201,0.578528036038656,106.946942315424
136,0.578641685933588,98.2007393120795,0.815861744162521,8.17658083751782,0.815861744162521,8.17658083751782,0.578653920262109,98.1995645528976
137,0.578626879548599,89.4421135678196,0.81587350904844,-0.580105489124093,0.81587350904844,-0.580105489124093,0.578638566484836,89.4428087841354
138,0.578463875085201,80.6738690728113,0.815988537850464,-9.34655883106224,0.815988537850464,-9.34655883106224,0.578474700885687,80.6762726803407
139,0.578145854544312,71.8955756096691,0.816211303170528,-18.1232620753828,0.816211303170528,-18.1232620753828,0.578155514897682,71.8995025087961
140,0.577666497767361,63.1067472132562,0.816545762898048,-26.910744987523,0.816545762898048,-26.910744987523,0.577674705097386,63.1119964921485
141,0.577020003304412,54.306845834842,0.816995328387576,-35.7095788736942,0.816995328387576,-35.7095788736942,0.57702649390518,54.3132084855132
142,0.576201088735014,45.4952853635426,0.817562849336646,-44.5203710148447,0.817562849336646,-44.5203710148447,0.576205629572291,45.5025517941378
143,0.575204969033384,36.6714358022454,0.818250616461746,-53.3437590958484,0.818250616461746,-53.3437590958484,0.575207364051211,36.6794029358329
144,0.574027311650634,27.8346273694269,0.81906038274964,-62.1804058721942,0.81906038274964,-62.1804058721942,0.574027407438747,27.8431051339004
145,0.572664167091442,18.9841542907994,0.819993403730535,-71.0309943272756,0.819993403730535,-71.0309943272756,0.572661857763793,18.9929713149853
146,0.571111873779604,10.11927802314,0.821050496902449,-79.8962235868927,0.821050496902449,-79.8962235868927,0.571107104925129,10.1282863693743
147,0.569366936050978,1.23922963718819,0.822232120100425,-88.7768058629166,0.822232120100425,-88.7768058629166,0.569359707635273,1.24830842850288
148,0.567425874103727,-7.65678891758245,0.823538468300988,-97.6734647040617,0.823538468300988,-97.6734647040617,0.567416242209886,-7.64773109969387
149,0.56528504470183,-16.5696049624654,0.824969588053088,-106.586934834392,0.824969588053088,-106.586934834392,0.565273122021686,-16.56062900244
150,0.562940431343362,-25.5000769592077,0.826525508473662,-115.517963864143,0.826525508473662,-115.517963864143,0.562926386345818,-25.4912135154277
151,0.560387402433244,-34.449098421586,0.828206387515874,-124.467316161054,0.828206387515874,-124.467316161054,0.560371457169152,-34.4403496480545
152,0.557620435743664,-43.4176042140665,0.830012672051307,-133.435779178984,0.830012672051307,-133.435779178984,0.55760286227168,-43.4089468881227
153,0.554632807017594,-52.4065796129441,0.831945270185628,-142.424172554043,0.831945270185628,-142.424172554043,0.55461392246833,-52.3979696248266
154,0.551416239988267,-61.4170725591313,0.834005734170218,-151.433360303618,0.834005734170218,-151.433360303618,0.551396400277281,-61.408450670103
155,0.547960513819161,-70.4502095030774,0.836196452366981,-160.464266481241,0.836196452366981,-160.464266481241,0.547940106373256,-70.441508320813
156,0.544253023921117,-79.5072156373027,0.838520848527783,-169.517894758854,0.838520848527783,-169.517894758854,0.544232458878077,-79.4983674893022
157,0.54027828781282,-88.5894398066037,0.84098358739408,-178.595352356335,0.84098358739408,-178.595352356335,0.540257988769894,-88.5803855512758
158,0.536017388353207,-97.6983853182184,0.843590785111874,172.302120989373,0.843590785111874,172.302120989373,0.535997782212369,-97.68908372207
159,0.53144734086706,-106.835747471892,0.846350223812352,163.173118299537,0.846350223812352,163.173118299537,0.531428847303898,-106.82618499949
160,0.52654036747176,-116.0034592323,0.849271569691113,154.01602388258,0.849271569691113,154.01602388258,0.526523388290521,-115.993660014126
161,0.521263055657364,-125.203746782241,0.852366594238417,144.828963857265,0.852366594238417,144.828963857265,0.52124796434194,-125.193782547826
162,0.515575370176631,-134.439197258967,0.855649398343814,135.609747022666,0.855649398343814,135.609747022666,0.515562502068509,-134.429197050801
163,0.509429476897915,-143.712841746037,0.859136638844138,126.355793895247,0.859136638844138,126.355793895247,0.509419120325859,-143.703001274918
164,0.502768322812391,-153.02825766998,0.862847756286382,117.064051020135,0.862847756286382,117.064051020135,0.502760711670711,-153.018848251917
165,0.495523897267686,-162.389696277671,0.866805201102633,107.730886680067,0.866805201102633,107.730886680067,0.495519205500271,-162.381073396487
166,0.487615073139467,-171.802243072316,0.871034652057562,98.3519627748985,0.871034652057562,98.3519627748985,0.487613411675018,-171.794854768093
167,0.478944890446537,178.727977690939,0.875565214887465,88.922075768735,0.875565214887465,88.922075768735,0.478946307206767,178.733582184725
