#Touchstone format,MA
#frequency unit,GHz
#number of frequencies,162
#number of ports,2
#S-port 1,net1,not renormalized
#S-port 2,net2,not renormalized
#prior iterations pre-pended by #
#Frequency(GHz),mag(S(1;1)),deg(S(1;1)),mag(S(2;1)),deg(S(2;1)),mag(S(1;2)),deg(S(1;2)),mag(S(2;2)),deg(S(2;2))
114,0.589893484463693,9.16094080137374,0.808634670474783,99.2249486182996,0.808634670474783,99.2249486182996,0.589891094359095,9.27589864753988
115,0.752721317936142,-12.7521182206573,0.660128069778037,77.315571524214,0.660128069778037,77.315571524214,0.752719227022592,-12.6674257301563
116,0.937800192088113,-42.8139076886112,0.350539334867527,47.2981001731202,0.350539334867527,47.2981001731202,0.937801839015527,-42.7609542027819
117,0.991098251131392,-80.4582562084958,0.136396682070298,-170.725265132271,0.136396682070298,-170.725265132271,0.991096730582916,-80.4377463548653
118,0.835870476049097,-115.160614132297,0.548210680471786,154.772078072269,0.548210680471786,154.772078072269,0.83586017905175,-115.171580084121
119,0.64626609595197,-140.88393735394,0.762190494296746,129.063299756429,0.762190494296746,129.063299756429,0.646255877579002,-140.924778694094
120,0.505199682676473,-160.106912745897,0.862146314171564,109.841594943229,0.862146314171564,109.841594943229,0.505194121080466,-160.17591130441
121,0.408019085771572,-175.695594798911,0.912213573766137,94.2521249909067,0.912213573766137,94.2521249909067,0.408018767332777,-175.790686179991
122,0.339857367049646,170.753170825885,0.939805702882242,80.7010493473699,0.939805702882242,80.7010493473699,0.339861798621182,170.63439140502
123,0.290336297118562,158.411223575692,0.956329660671637,68.3614520529269,0.956329660671637,68.3614520529269,0.290344790720117,158.271380407291
124,0.253100493671376,146.83056600476,0.966910744395823,56.7859261083099,0.966910744395823,56.7859261083099,0.253112354911007,146.672358948306
125,0.224249951766308,135.753913355874,0.974060113367117,45.7174223274881,0.974060113367117,45.7174223274881,0.224264505548678,135.579975659609
126,0.201316136862303,125.024999506344,0.979106469300828,34.9996635414265,0.979106469300828,34.9996635414265,0.201332723089447,124.8377669546
127,0.182679557509992,114.544248468386,0.982799924356927,24.5328685363081,0.982799924356927,24.5328685363081,0.182697526488647,114.345845852884
128,0.167240999377314,104.245612469076,0.985587475236224,14.2506250479229,0.985587475236224,14.2506250479229,0.167259712267077,104.037761542044
129,0.154231436858913,94.0837995789686,0.987747804568398,4.10714700140832,0.987747804568398,4.10714700140832,0.154250270975532,93.867750923447
130,0.14309855577678,84.0268794822737,0.989461382381771,-5.9300916543969,0.989461382381771,-5.9300916543969,0.143116913232335,83.8033690283799
131,0.133436764006991,74.0518147406357,0.990848883078247,-15.8847984301827,0.990848883078247,-15.8847984301827,0.133454082597201,73.821044163349
132,0.124942668571564,64.1416561068562,0.991993214610279,-25.7746408479072,0.991993214610279,-25.7746408479072,0.124958433547804,63.9032951295551
133,0.117385929220327,54.2837227924027,0.992952659189246,-35.6130416917295,0.992952659189246,-35.6130416917295,0.11739968502699,54.036930605212
134,0.110589664981479,44.4683866852336,0.993768989024844,-45.4103723499072,0.993768989024844,-45.4103723499072,0.110601026176536,44.2118492679793
135,0.104416951512675,34.6882386469937,0.9944726360819,-55.1747662668809,0.9944726360819,-55.1747662668809,0.104425612238359,34.4202186794904
136,0.0987612932530191,24.9375032127101,0.995086078276095,-64.9126860491383,0.995086078276095,-64.9126860491383,0.0987670347876644,24.6558994121881
137,0.0935397440989709,15.2116186246762,0.995626114364064,-74.6293269343309,0.995626114364064,-74.6293269343309,0.0935424401627888,14.9140316818723
138,0.0886878262661497,5.50692911972065,0.996105428054546,-84.3289092094606,0.996105428054546,-84.3289092094606,0.0886874458856371,5.19073178853141
139,0.0841556911686268,-4.17954531591537,0.996533686323851,-94.0148938055996,0.996533686323851,-94.0148938055996,0.0841522990181969,-4.51713601806486
140,0.0799051522948599,-13.8502849785613,0.9969183253003,-103.690143820112,0.9969183253003,-103.690143820112,0.0798989065436323,-14.2121351773825
141,0.0759073404590447,-23.5074080090984,0.997265121762411,-113.357047374329,0.997265121762411,-113.357047374329,0.0758984882125415,-23.8963955057131
142,0.0721408111763463,-33.1527802258021,0.997578614124613,-123.017612419265,0.997578614124613,-123.017612419265,0.0721296816982136,-33.5717255660351
143,0.0685899872881587,-42.7881043451354,0.997862415345924,-132.673540906136,0.997862415345924,-132.673540906136,0.0685769832180744,-43.2397059345318
144,0.0652438563614228,-52.414993140542,0.998119446501193,-142.326287578355,0.998119446501193,-142.326287578355,0.0652294431663703,-52.9017681002792
145,0.0620948674916813,-62.0350290179019,0.998352110922828,-151.977107155691,0.998352110922828,-151.977107155691,0.0620795614279831,-62.5592617977945
146,0.0591379897505324,-71.6498109085492,0.998562423075549,-161.627092652618,0.998562423075549,-161.627092652618,0.0591223445891952,-72.2135119870915
147,0.0563699067591077,-81.2609880430029,0.998752102552047,-171.277206849296,0.998752102552047,-171.277206849296,0.0563544995324054,-81.8658653694738
148,0.0537883305036879,-90.8702792827917,0.998922641043192,179.071691571101,0.998922641043192,179.071691571101,0.0537737465254787,-91.5177252133697
149,0.051391423464094,-100.479476143544,0.999075348419102,169.418826063323,0.999075348419102,169.418826063323,0.0513782408538672,-101.170572443148
150,0.0491773221706248,-110.090427694727,0.999211382811643,159.763483532088,0.999211382811643,159.763483532088,0.0491660961370311,-110.825970550958
151,0.0471437579634122,-119.705006197678,0.999331768658362,150.104998182556,0.999331768658362,150.104998182556,0.0471350050958649,-120.485551986574
152,0.0452877723526843,-129.325053725665,0.99943740586868,140.442737292755,0.99943740586868,140.442737292755,0.0452819552392303,-130.150984507711
153,0.043605525298597,-138.952311983815,0.999529072598227,130.776088371398,0.999529072598227,130.776088371398,0.0436030377802703,-139.823917417421
154,0.0420921951364297,-148.588339875797,0.999607423461963,121.104447210405,0.999607423461963,121.104447210405,0.0420933485937145,-149.505909631696
155,0.0407419690448759,-158.234425561426,0.999672984399795,111.42720636628,0.999672984399795,111.42720636628,0.040746980101991,-159.198343770433
156,0.0395481229843134,-167.891501308097,0.9997261448229,101.743743607445,0.9997261448229,101.743743607445,0.0395571030093273,-168.902332468027
157,0.0385031902070758,-177.560069824309,0.999767147111005,92.0534098456704,0.999767147111005,92.0534098456704,0.0385161369091817,-178.618624373518
158,0.0375992178661782,172.759850337497,0.999796073010951,82.3555160250809,0.999796073010951,82.3555160250809,0.0376160091637844,171.652482528805
159,0.036828112218477,163.068755427463,0.999812826003888,72.6493183542168,0.999812826003888,72.6493183542168,0.0368485023707007,161.911213495032
160,0.0361820748968024,153.367662967712,0.999817108238538,62.9340010939208,0.999817108238538,62.9340010939208,0.0362056926877207,152.15836937687
161,0.0356541376072461,143.658106000947,0.999808390090549,53.2086555862085,0.999808390090549,53.2086555862085,0.0356804862557052,142.395345711057
162,0.0352388342898427,133.942237442247,0.999785869202336,43.4722497351166,0.999785869202336,43.4722497351166,0.0352672934717424,132.623992994685
163,0.0349317038605699,124.217872046017,0.999748447474273,33.7237880485292,0.999748447474273,33.7237880485292,0.0349614987318189,122.851808789012
164,0.0347352870602986,114.498378862172,0.999694536983103,23.9614948579064,0.999694536983103,23.9614948579064,0.0347655912402265,113.070738245034
165,0.0346512598952694,104.777573021643,0.999622184078421,14.1841285345797,0.999622184078421,14.1841285345797,0.0346810651720467,103.294265975441
166,0.0346896784070763,95.0606157811665,0.999528748391281,4.38970769252847,0.999528748391281,4.38970769252847,0.0347178685571095,93.5244266623062
167,0.0348671732374897,85.3503141423163,0.999410814816299,-5.42404826446559,0.999410814816299,-5.42404826446559,0.0348925105702261,83.7660075732027
