#Touchstone format,DB
#frequency unit,GHz
#number of frequencies,1
#number of ports,2
#S-port 1,net1,not renormalized
#S-port 2,net2,not renormalized
#prior iterations pre-pended by #
#Frequency(GHz),dB(S(1;1)),deg(S(1;1)),dB(S(2;1)),deg(S(2;1)),dB(S(1;2)),deg(S(1;2)),dB(S(2;2)),deg(S(2;2))
#8.3,-39.95141820954,-141.051761253627,-0.0003804593215413,-51.2216443736301,-0.0003804593215413,-51.2216443736301,-39.9517406440294,-141.255903170727
#8.3,-39.8436361152086,-141.970542209517,-0.000391517593601647,-51.2303178501127,-0.000391517593601647,-51.2303178501127,-39.8436295544967,-140.356138786242
#8.3,-39.681731652748,-141.94094658061,-0.00040861946057613,-51.2387221454467,-0.00040861946057613,-51.2387221454467,-39.6817390279293,-140.405034091213
#8.3,-41.5332077087243,-140.499632448329,-0.000272542306165884,-51.1896686697919,-0.000272542306165884,-51.1896686697919,-41.5319237305486,-141.824791549976
#8.3,-48.4622329848679,-136.239138382093,-6.13614758913612e-05,-51.04404599488,-6.13614758913612e-05,-51.04404599488,-48.4619519331607,-145.891555930252
#8.3,-56.6810340740835,-138.450049059551,-1.47608534152565e-05,-50.9734053341655,-1.47608534152565e-05,-50.9734053341655,-56.6698937382342,-143.534137566623
#8.3,-55.675183684857,-138.172937526632,-1.7190828245941e-05,-50.981339035002,-1.7190828245941e-05,-50.981339035002,-55.6652430941546,-143.822717526057
#8.3,-56.3238696189813,-138.621881909859,-1.55589450605069e-05,-50.991600601869,-1.55589450605069e-05,-50.991600601869,-56.3132052668743,-143.397363421197
#8.3,-56.7967196620769,-138.420371498996,-1.45013587230967e-05,-50.9957193490694,-1.45013587230967e-05,-50.9957193490694,-56.7854359472222,-143.608719637417
#8.3,-56.7365348731729,-138.434033319936,-1.46186639442338e-05,-50.9966206463947,-1.46186639442338e-05,-50.9966206463947,-56.7253282502763,-143.596543457887
#8.3,-62.4186278290609,-128.986228803965,-2.47729069437884e-06,-50.9549515937664,-2.47729069437884e-06,-50.9549515937664,-62.4153059206592,-153.107977687557
#8.3,-62.2624732691356,-129.584669775328,-2.56456323007624e-06,-50.9559823142805,-2.56456323007624e-06,-50.9559823142805,-62.2595145752855,-152.508580765649
#8.3,-66.1371277754192,-144.273899381786,-2.02715863018587e-06,-50.9404783833452,-2.02715863018587e-06,-50.9404783833452,-66.15482041035,-137.754167030807
#8.3,-66.250084154762,-143.340944855557,-2.14792549395346e-06,-50.9400400044701,-2.14792549395346e-06,-50.9400400044701,-66.2671712022664,-138.692625607202
8.3,-66.6008958521194,-145.268130307955,-3.91805552680674e-06,-50.9403670957699,-3.91805552680674e-06,-50.9403670957699,-66.6008543956844,-136.697817009263
