#Touchstone format,DB
#frequency unit,GHz
#number of frequencies,1
#number of ports,2
#S-port 1,net1,not renormalized
#S-port 2,net2,not renormalized
#prior iterations pre-pended by #
#Frequency(GHz),dB(S(1;1)),deg(S(1;1)),dB(S(2;1)),deg(S(2;1)),dB(S(1;2)),deg(S(1;2)),dB(S(2;2)),deg(S(2;2))
#12,-45.2351914947117,134.227756637336,-0.0267754251471325,-113.879678097284,-0.0267754251471325,-113.879678097284,-45.773792797381,151.945869340677
#12,-25.3585704189622,-23.4664558782474,-0.0347144404043315,-114.014523514656,-0.0347144404043315,-114.014523514656,-25.3603195868478,-23.5544797896913
#12,-29.528387119935,-22.7349508091653,-0.0239002614950127,-114.098248897315,-0.0239002614950127,-114.098248897315,-29.4927273656339,-24.7295831388522
#12,-36.8245635957745,-22.5078838732154,-0.0197864966489648,-113.959244174103,-0.0197864966489648,-113.959244174103,-36.8046896007317,-26.4360517499877
#12,-32.7276508491806,-23.8196931210532,-0.0215485182209712,-113.737673907473,-0.0215485182209712,-113.737673907473,-32.7288411108903,-24.2875071693689
#12,-40.1456310816114,-16.2135138294514,-0.00578349613835627,-113.613688394568,-0.00578349613835627,-113.613688394568,-40.1645361227323,-32.8452262743373
#12,-41.7317826006383,-23.474267327951,-0.0181316088399385,-113.415647802751,-0.0181316088399385,-113.415647802751,-41.7130627816824,-25.6414646606226
#12,-45.7376517643502,-21.1642150118927,-0.0154985088702233,-113.350958533127,-0.0154985088702233,-113.350958533127,-45.6680270830194,-30.2889500565786
#12,-57.9054400190549,-38.9440005052363,-0.0161454884330489,-113.285927286747,-0.0161454884330489,-113.285927286747,-58.0216802369063,-35.6311506430192
#12,-51.2495901870678,-26.400775795089,-0.0169314229464401,-113.192298167626,-0.0169314229464401,-113.192298167626,-51.1298403111273,-32.6999456810871
#12,-68.6877399590308,-63.356852787815,-0.015970957254546,-113.155475204133,-0.015970957254546,-113.155475204133,-63.6753720309048,-90.6253187753827
12,-58.0483151424045,-32.7375431283607,-0.0159563419332022,-113.138720868812,-0.0159563419332022,-113.138720868812,-57.371400758106,-50.7946480251048
